record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed
1926,found.csv,1927,Hôpital Barrie Memorial,no,https://santemonteregie.qc.ca/,https://www.santemonteregie.qc.ca/,https://www.santemonteregie.qc.ca/,santemonteregie.qc.ca,FOUND,https://www.santemonteregie.qc.ca/emplois,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,10,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1928,found.csv,1929,Hopital en sante mentale Albert-Prevost,no,https://ciusssnordmtl.ca/,https://www.ciusssnordmtl.ca/,https://www.ciusssnordmtl.ca/,ciusssnordmtl.ca,FOUND,https://www.ciusssnordmtl.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1929,found.csv,1930,Horticulture Centre of the Pacific,no,https://hcp.ca/,https://hcp.ca/,https://hcp.ca/,hcp.ca,FOUND,https://hcp.ca/college-programs/job-board/,Job Board,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1930,found.csv,1931,Hôpital du Sacré-Cœur de Montréal,no,https://hscm.ca/,https://www.ciusssnordmtl.ca/,https://www.ciusssnordmtl.ca/,ciusssnordmtl.ca,FOUND,https://www.ciusssnordmtl.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1931,found.csv,1932,Hôpital Montfort,no,https://hopitalmontfort.com/,https://hopitalmontfort.com/en,https://hopitalmontfort.com/en,hopitalmontfort.com,FOUND,https://montfort.talentpoolbuilder.com/,"Consult the list of job openings At Montfort, we are always looking for new talent, like you.",80,,strong careers/jobs link text,9,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1935,found.csv,1936,Hôtel-Dieu de Montréal,no,https://chumontreal.qc.ca/,https://www.chumontreal.qc.ca/,https://www.chumontreal.qc.ca/,chumontreal.qc.ca,FOUND,https://www.chumontreal.qc.ca/emplois,Offres d'emplois et de stages,140,,strong careers/jobs link text; careers/jobs URL path,5,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1942,found.csv,1943,Human Resource Systems Group Ltd​,no,https://hrsg.ca/,https://www.hrsg.ca/,https://www.hrsg.ca/,hrsg.ca,FOUND,https://www.hrsg.ca/quality-controls,Quality controlsDrive effective talent programs with consistent job descriptions.,80,,strong careers/jobs link text,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1945,found.csv,1946,Humania Assurance,no,https://humania.ca/,https://www.humania.ca/,https://www.humania.ca/,humania.ca,FOUND,https://www.humania.ca/carriere/,Parcourir nos emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
1990,found.csv,1991,Indigenous Literary Studies Association,no,https://indigenousliterarystudies.org/,https://www.indigenousliterarystudies.org/,https://www.indigenousliterarystudies.org/,indigenousliterarystudies.org,FOUND,https://www.indigenousliterarystudies.org/job-postings,Job Postings,80,,strong careers/jobs link text,4,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2016,found.csv,2017,Innovation Initiatives Ontario North,no,https://iion.ca/,https://www.iion.ca/,https://www.iion.ca/,iion.ca,FOUND,https://www.iion.ca/regional-job-boards,Regional Job Boards,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2021,found.csv,2022,Institut de recherche et d'informations socio-économiques,no,https://iris-recherche.qc.ca/,https://iris-recherche.qc.ca/,https://iris-recherche.qc.ca/,iris-recherche.qc.ca,FOUND,https://iris-recherche.qc.ca/recherche/?_sft_category=travail-et-emploi,Travail et emploi,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2022,found.csv,2023,Institut du Savoir Montfort,no,https://savoirmontfort.ca/,https://savoirmontfort.ca/,https://savoirmontfort.ca/,savoirmontfort.ca,FOUND,https://ism.talentpoolbuilder.com/,Carrières (ouvre dans un nouvel onglet),80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2023,found.csv,2024,Institut Nordique de Recherche en Environnement et Santé au Travail,no,https://inrest.ca/,https://inrest.ca/,https://inrest.ca/,inrest.ca,FOUND,https://inrest.ca/a-propos,Emplois,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2024,found.csv,2025,Institut de Recherche et de Développement en Agroenvironnement,no,https://irda.qc.ca/,https://irda.qc.ca/fr/,https://irda.qc.ca/fr/,irda.qc.ca,FOUND,https://irda.qc.ca/fr/carriere/,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2025,found.csv,2026,Institut de recherche Robert-Sauvé en santé et en sécurité du travail,no,https://irsst.qc.ca/,https://www.irsst.qc.ca/,https://www.irsst.qc.ca/,irsst.qc.ca,FOUND,https://www.irsst.qc.ca/institut/travailler-irsst,Emplois,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2026,found.csv,2027,Institut du Nouveau Monde,no,https://inm.qc.ca/,https://inm.qc.ca/,https://inm.qc.ca/,inm.qc.ca,FOUND,https://inm.qc.ca/emploi,Offres d'emploi,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2027,found.csv,2028,Institut national d'excellence en santé et en services sociaux,no,https://inesss.qc.ca/,https://www.inesss.qc.ca/,https://www.inesss.qc.ca/,inesss.qc.ca,FOUND,https://www.inesss.qc.ca/a-propos/emplois/stage.html,Possibilités de stage L&#039;INESSS accueille des stagiaires de niveau préuniversitaire et universitaire de divers domaines scientifiques. Voir les offres de stages disponibles.,90,,weak employment-related link text; careers/jobs URL path,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2029,found.csv,2030,Institut canadien de Québec,no,https://institutcanadien.qc.ca/,https://www.institutcanadien.qc.ca/,https://www.institutcanadien.qc.ca/,institutcanadien.qc.ca,FOUND,https://www.institutcanadien.qc.ca/emplois/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2030,found.csv,2031,Institut national du sport du Québec,no,https://insquebec.org/,https://www.insquebec.org/,https://www.insquebec.org/,insquebec.org,FOUND,https://www.insquebec.org/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2032,found.csv,2033,Institute of Financial Planning,no,https://institutpf.org/,https://institutpf.org/,https://institutpf.org/,institutpf.org,FOUND,https://institutpf.org/comment-devenir-planificateur-financier/offres-demploi-pour-planificateurs-financiers,Offres d'emploi,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2039,found.csv,2040,Institute of Financial Planning,no,https://iqpf.org/,https://institutpf.org/,https://institutpf.org/,institutpf.org,FOUND,https://institutpf.org/comment-devenir-planificateur-financier/offres-demploi-pour-planificateurs-financiers,Offres d'emploi,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2040,found.csv,2041,Institute of Public Administration of Canada,no,https://ipac.ca/,https://ipac.ca/,https://ipac.ca/,ipac.ca,FOUND,https://ipac.ca/Public/JobPostings/Promote-Your-Job-Ad.aspx,Post a Job Now,80,,strong careers/jobs link text,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2043,found.csv,2044,Institut Tshakapesh,no,https://tshakapesh.ca/,https://www.tshakapesh.ca/,https://www.tshakapesh.ca/,tshakapesh.ca,FOUND,https://www.tshakapesh.ca/institut/carrieres/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2044,found.csv,2045,Institute of Particle Physics,no,https://ipp.ca/,https://particlephysics.ca/,https://particlephysics.ca/,particlephysics.ca,FOUND,https://particlephysics.ca/particle-physics-canada/job-postings/?lang=en,Job Postings,80,,strong careers/jobs link text,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2060,found.csv,2061,Interligne,no,https://interligne.co/,https://interligne.co/,https://interligne.co/,interligne.co,FOUND,https://interligne.co/emplois/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2065,found.csv,2066,International Medias Data Services (Canada),no,https://imds-world.com/,https://imds-world.com/,https://imds-world.com/,imds-world.com,FOUND,https://imds-world.com/les-offres-de-recrutement/,Carrières,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2069,found.csv,2070,International Society of Electrophysiology and Kinesiology,no,https://isek.org/,https://isek.org/,https://isek.org/,isek.org,FOUND,https://isek.org/job-bank/,Job Board,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2071,found.csv,2072,Intersand (Canada),no,https://intersand.com/,https://intersand.com/,https://intersand.com/,intersand.com,FOUND,https://intersand.com/carriere/,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2080,found.csv,2081,Inuuqatigiit Centre,no,https://inuuqatigiit.ca/,https://www.inuuqatigiit.ca/,https://www.inuuqatigiit.ca/,inuuqatigiit.ca,FOUND,https://www.inuuqatigiit.ca/job-postings,JOB POSTINGS,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2099,found.csv,2100,IT Cares,no,https://itcares.ca/,https://itcares.ca/,https://itcares.ca/,itcares.ca,FOUND,https://itcares.ca/carrieres.html,Carrières / Emplois,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2117,found.csv,2118,Jean-Paul II Catholic Elementary School,no,https://jean-paul-ii.ecolecatholique.ca/,https://jean-paul-ii.ecolecatholique.ca/,https://jean-paul-ii.ecolecatholique.ca/,jean-paul-ii.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2119,found.csv,2120,Jeffery Hale Saint Brigid's Hospital,no,https://ciusss-capitalenationale.gouv.qc.ca/,https://www.ciusss-capitalenationale.gouv.qc.ca/,https://www.ciusss-capitalenationale.gouv.qc.ca/,ciusss-capitalenationale.gouv.qc.ca,FOUND,https://www.ciusss-capitalenationale.gouv.qc.ca/emploisstages,Emplois et stages,80,,strong careers/jobs link text,4,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2120,found.csv,2121,Jean-Robert-Gauthier Catholic Elementary School,no,https://jean-robert-gauthier.ecolecatholique.ca/,https://jean-robert-gauthier.ecolecatholique.ca/,https://jean-robert-gauthier.ecolecatholique.ca/,jean-robert-gauthier.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2123,found.csv,2124,Jeunesses Musicales Canada,no,https://jmcanada.ca/,https://jmcanada.ca/,https://jmcanada.ca/,jmcanada.ca,FOUND,https://jmcanada.ca/fr/a-propos/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2128,found.csv,2129,Jeunes musiciens du monde,no,https://jeunesmusiciensdumonde.org/,https://jeunesmusiciensdumonde.org/,https://jeunesmusiciensdumonde.org/,jeunesmusiciensdumonde.org,FOUND,https://jeunesmusiciensdumonde.org/carriere/,Travailler avec nous,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2131,found.csv,2132,Jewish Rehabilitation Hospital,no,https://lavalensante.com/,https://www.lavalensante.com/,https://www.lavalensante.com/,lavalensante.com,FOUND,https://www.lavalensante.com/carrieres/,Carrières Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2138,found.csv,2139,Jobillico,no,https://jobillico.com/,https://www.jobillico.com/fr/,https://www.jobillico.com/fr/,jobillico.com,FOUND,https://www.jobillico.com/guide-carriere,Guide carrière,80,,strong careers/jobs link text,10,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2144,found.csv,2145,Juripop,no,https://juripop.org/,https://juripop.org/,https://juripop.org/,juripop.org,FOUND,https://juripop.org/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2145,found.csv,2146,Jumblies Theatre,no,https://jumbliestheatre.org/,https://jumbliestheatre.org/,https://jumbliestheatre.org/,jumbliestheatre.org,FOUND,https://jumbliestheatre.org/jobposting/,Job Posting,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2146,found.csv,2147,Julien Inc.,no,https://julien.ca/,https://www.julien.ca/fr_ca/,https://www.julien.ca/fr_ca/,julien.ca,FOUND,https://www.julien.ca/fr_ca/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2158,found.csv,2159,Kalyna Performing Arts Company,no,https://unfcanada.ca/,https://unfcanada.ca/,https://unfcanada.ca/,unfcanada.ca,FOUND,https://unfcanada.ca/job-postings/,Job Postings,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2173,found.csv,2174,Katimavik,no,https://katimavik.org/,https://katimavik.org/,https://katimavik.org/,katimavik.org,FOUND,https://katimavik.org/travailler-chez-katimavik/,Carrières Carrières,80,,strong careers/jobs link text,4,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2182,found.csv,2183,Kibbi Technologies,no,https://mykibbi.ca/,https://mykibbi.ca/,https://mykibbi.ca/,mykibbi.ca,FOUND,https://mykibbi.ca/job-seekers?hsLang=en-ca,Job Seekers,80,,strong careers/jobs link text,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2225,found.csv,2226,L'Aubergine,no,https://laubergine.qc.ca/,https://laubergine.qc.ca/,https://laubergine.qc.ca/,laubergine.qc.ca,FOUND,https://laubergine.qc.ca/laubergine/emplois/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2227,found.csv,2228,L'ACTIVITÉ,no,https://lactivite.com/,https://www.lactivite.com/,https://www.lactivite.com/,lactivite.com,FOUND,https://www.lactivite.com/la-derniere-cassette,OFFRE D'EMPLOI,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2234,found.csv,2235,"L'Illusion, Théâtre de marionnettes",no,https://illusiontheatre.com/,https://illusiontheatre.com/,https://illusiontheatre.com/,illusiontheatre.com,FOUND,https://illusiontheatre.com/compagnie/emploi/,Offres d'emploi,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2235,found.csv,2236,La Belle Province,no,https://restaurantlabelleprovince.com/,https://www.restaurantlabelleprovince.com/,https://www.restaurantlabelleprovince.com/,restaurantlabelleprovince.com,FOUND,https://www.restaurantlabelleprovince.com/carrieres,CARRIÈRE,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2236,found.csv,2237,La Cité des Rocheuses,no,https://citedesrocheuses.com/,https://citedesrocheuses.com/,https://citedesrocheuses.com/,citedesrocheuses.com,FOUND,https://citedesrocheuses.com/offres-demploi/,Nos offres d’emploi,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2237,found.csv,2238,La Coccinelle,no,https://lacoccinelle.com/,https://lacoccinelle.com/,https://lacoccinelle.com/,lacoccinelle.com,FOUND,https://octahedron-semicircle-ph2l.squarespace.com/emplois,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2240,found.csv,2241,La Caserne – scène jeune public,no,https://lacaserne.ca/,https://www.lacaserne.ca/,https://www.lacaserne.ca/,lacaserne.ca,FOUND,https://www.lacaserne.ca/offre-demploi/,Offres d’emploi,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2241,found.csv,2242,La Nouvelle Scène Gilles-Desjardins,no,https://nouvellescene.com/,https://www.nouvellescene.com/,https://www.nouvellescene.com/,nouvellescene.com,FOUND,https://www.nouvellescene.com/nouvelle/offre-demploi---responsable-des-communications-et-du-marketing,CarrièresOffre d'emploi - Resp. communications et du marketing,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2242,found.csv,2243,La Rotande,no,https://larotonde.ca/,https://larotonde.ca/,https://larotonde.ca/,larotonde.ca,FOUND,https://larotonde.ca/lequipe/emplois/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2244,found.csv,2245,La rue des Femmes,no,https://laruedesfemmes.org/,https://laruedesfemmes.org/,https://laruedesfemmes.org/,laruedesfemmes.org,FOUND,https://laruedesfemmes.org/page-carrieres/,Carrières,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2245,found.csv,2246,La Vérendrye Catholic Elementary School,no,https://laverendrye.ecolecatholique.ca/,https://laverendrye.ecolecatholique.ca/,https://laverendrye.ecolecatholique.ca/,laverendrye.ecolecatholique.ca,FOUND,https://www.ecolecatholique.ca/carriere,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2247,found.csv,2248,La Vitrine Culturelle,no,https://lavitrine.com/,https://www.lavitrine.com/,https://www.lavitrine.com/,lavitrine.com,FOUND,https://www.lavitrine.com/fr/carrieres,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2250,found.csv,2251,La Voie Maltée,no,https://lavoiemaltee.com/,https://www.lavoiemaltee.com/,https://www.lavoiemaltee.com/,lavoiemaltee.com,FOUND,https://www.lavoiemaltee.com/emplois/,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2253,found.csv,2254,Lalema (Canada),no,https://lalema.com/,https://www.lalema.com/,https://www.lalema.com/,lalema.com,FOUND,https://www.lalema.com/emplois,Emplois,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2255,found.csv,2256,Lambert Peat Moss (Canada),no,https://lambertpeatmoss.com/,https://lambertpeatmoss.com/,https://lambertpeatmoss.com/,lambertpeatmoss.com,FOUND,https://lambertpeatmoss.com/carrieres/,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2259,found.csv,2260,Laiterie de l'Outaouais,no,https://laiterieoutaouais.ca/,https://www.laiterieoutaouais.ca/,https://www.laiterieoutaouais.ca/,laiterieoutaouais.ca,FOUND,https://www.laiterieoutaouais.ca/carriere/,Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2265,found.csv,2266,LaSalle Hospital,no,https://ciusss-ouestmtl.gouv.qc.ca/,https://www.ciusss-ouestmtl.gouv.qc.ca/,https://www.ciusss-ouestmtl.gouv.qc.ca/,ciusss-ouestmtl.gouv.qc.ca,FOUND,https://www.ciusss-ouestmtl.gouv.qc.ca/carrieres/programme-de-soutien-a-lemploi,Programme de soutien à l'emploi,140,,strong careers/jobs link text; careers/jobs URL path,10,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2267,found.csv,2268,Lassonde Industries,no,https://lassonde.com/,https://www.lassonde.com/fr/,https://www.lassonde.com/fr/,lassonde.com,FOUND,https://www.lassonde.com/emplois/,Voir les postes disponibles Voir les postes disponibles,140,,strong careers/jobs link text; careers/jobs URL path,3,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2276,found.csv,2277,Laurentian Pilotage Authority,no,https://pilotagestlaurent.gc.ca/,https://www.pilotagestlaurent.gc.ca/,https://www.pilotagestlaurent.gc.ca/,pilotagestlaurent.gc.ca,FOUND,https://www.pilotagestlaurent.gc.ca/carrieres-et-contact,Carrières et contact,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2278,found.csv,2279,Law Foundation of Saskatchewan,no,https://lawfoundation.sk.ca/,https://lawfoundation.sk.ca/,https://lawfoundation.sk.ca/,lawfoundation.sk.ca,FOUND,https://lawfoundation.sk.ca/news/view/65,Job Posting: Grant Program Manager,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2279,found.csv,2280,Laurentian Bank of Canada,no,https://banquelaurentienne.ca/,https://www.banquelaurentienne.ca/fr,https://www.banquelaurentienne.ca/fr,banquelaurentienne.ca,FOUND,https://www.banquelaurentienne.ca/fr/a-propos-de-nous/carriere,Carrière Carrière,140,,strong careers/jobs link text; careers/jobs URL path,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2290,found.csv,2291,Le Groupe Danse Partout inc.,no,https://dansepartout.org/,https://www.dansepartout.org/,https://www.dansepartout.org/,dansepartout.org,FOUND,https://www.dansepartout.org/emplois/,Offres d’emploi,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2291,found.csv,2292,Le Droit Journal,no,https://lapresse.ca/,https://www.lapresse.ca/,https://www.lapresse.ca/,lapresse.ca,FOUND,https://carrieres.lapresse.ca/,Faire carrière chez nous,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2292,found.csv,2293,Le Journal de Joliette,no,https://lejournaldejoliette.ca/,https://www.lejournaldejoliette.ca/,https://www.lejournaldejoliette.ca/,lejournaldejoliette.ca,FOUND,https://www.lejournaldejoliette.ca/emplois,EMPLOIS Emplois,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2295,found.csv,2296,Le Groupe Ohmega,no,https://groupeohmega.com/,https://www.groupeohmega.com/,https://www.groupeohmega.com/,groupeohmega.com,FOUND,https://www.groupeohmega.com/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,2,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2301,found.csv,2302,Le Cerf-Volant,no,https://grandirensemble.ca/,https://grandirensemble.ca/landing/,https://grandirensemble.ca/landing/,grandirensemble.ca,FOUND,https://grandirensemble.ca/carrieres/,Carrières,140,,strong careers/jobs link text; careers/jobs URL path,7,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2306,found.csv,2307,Les Impatients,no,https://impatients.ca/,https://impatients.ca/,https://impatients.ca/,impatients.ca,FOUND,https://impatients.ca/offres-emploi/,Offres d’emploi,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
2308,found.csv,2309,Les Films de l'autre,no,https://lesfilmsdelautre.com/,https://lesfilmsdelautre.com/,https://lesfilmsdelautre.com/,lesfilmsdelautre.com,FOUND,https://lesfilmsdelautre.com/?page_id=2774,Emplois,80,,strong careers/jobs link text,1,needs_content_validation,Candidate is inconclusive from URL and link text,,content_validation,uncertain_found,,,,,unreviewed,,2026-07-17
