record_id,source_file,source_row,organization_name_original,unresolved_q_identifier,input_website,final_website,canonical_website,normalized_domain,original_status,career_url,link_text,score,ats_provider_detected,evidence,candidate_count,initial_classification,classification_reason,retry_category,recommended_next_action,processing_queue,error,organization_name_resolved,ottawa_relationship,ottawa_evidence,validation_status,validation_notes,last_processed,checked_at_utc,requested_url,loaded_url,http_status,page_title,detected_ats,jsonld_jobposting_count,probable_job_link_count,sample_job_links,validation_result,validation_reason,body_text_sample,crawl_error,stage2_checked_at_utc,stage2_result,stage2_reason,resolved_monitor_url,resolved_ats,stage2_jsonld_jobposting_count,stage2_probable_job_link_count,stage2_sample_job_links,candidate_urls_found,candidate_visits_json,stage2_error
3703,found.csv,3704,Q137365648,yes,https://presentationmanor.com/,https://www.presentationmanor.com/,https://www.presentationmanor.com/,presentationmanor.com,FOUND,https://www.presentationmanor.com/join-our-team,Join Our Team,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:39:41.808191+00:00,https://www.presentationmanor.com/join-our-team,https://www.presentationmanor.com/join-our-team,200,Careers in Senior Care | Work at Presentation Manor,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to Content
Our Difference
Neighbourhoods
Life at Presentation Manor
Community of Communities
Join Our Team
Book a Tour
DONATE
Join Our Team

Be a part of the amazing work we do at Presentation Manor

Why Choose to Work at Presentation Manor?

At Presentation Manor, we're all about creating a positive environment to enhance the lives of our residents, their families, and our employees. We’ve developed a culturally diverse workplace that empowers our team to demonstrate their talents and skills each day. We are looking for motivated and passionate individuals like you to be a part of the amazing work we do.

│Career Opportunities

Explore our current job openings and find the role that suits you best. We offer opportunities in various departments, each contributing to the vibrant community at Presentation Manor.

If you would like to submit your resume, please send it to this email: hr@presentationmanor.com

Ready to Make a Difference?

Join our dynamic team and contribute to making a positive impact in the lives of our residents. We offer a variety of career opportunities in nursing, culinary, recreation, and more. Discover the benefits of working in a place where your skills are appreciated, and your growth is supported.

CONTACT US
Presentation Manor for Seniors is a welcoming, faith-based community offering compassionate care and comfortable living for seniors. As a not-for-profit organization, we provide a safe and vibrant environment where residents can enjoy indepen",,2026-07-18T16:25:28.453694+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.presentationmanor.com/join-our-team,,0,0,,,[],
3700,found.csv,3701,Q137365643,yes,https://pinecreeksd.mb.ca/,https://www.pinecreeksd.mb.ca/,https://www.pinecreeksd.mb.ca/,pinecreeksd.mb.ca,FOUND,https://www.pinecreeksd.mb.ca/parents/careers_and_technology_studies,Careers and Technology Studies,80,,strong careers/jobs link text,3,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:39:27.701579+00:00,https://www.pinecreeksd.mb.ca/parents/careers_and_technology_studies,https://www.pinecreeksd.mb.ca/parents/careers_and_technology_studies,200,Careers and Technology Studies - Pine Creek School Division,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip navigation
Language
Published Links
Login
PINE CREEK SCHOOL DIVISION
Learning for Living
Home
Governance
Division
Schools
Staff
Parents
Employment
Registration
Skip Sidebar Navigation
Parents
Careers and Technology Studies
K - 8
High School Apprenticeship Program (hsap)
Pine Creek School Division / Parents / Careers and Technology Studies
Careers and Technology Studies

CAREER DEVELOPMENT

My Blueprint is available for all students in Pine Creek School Division

 

ELEMENTARY SCHOOL

	

MIDDLE YEARS

	

HIGH SCHOOL




Career Development can begin at an early age. Children need to explore about themselves to learn what interests them.

	

Middle Years students begin exploring possible job futures in more detail by matching their learning styles, interests, personality,and strengths to careers that suit them.

	

Figuring out what you want to do post-secondary is not easy. MyBlueprint offers comprehensive tools to help students plan a future.




ALL ABOUT ME

	

MY BLUEPRINT

	

EDUCATION PLANNER




Knowing about yourself and the things you like is a good start to making matches to a career that suits you.All About Me, the companion program to the the career planner tool used in Grades 7-12 is a visual portfolio allows students to explore their interests to learn more about themselves and possible future careers.

	

TheEducation Planner from myBlueprint is a career planning tool that is available to Grade 7-12 students in Pine Creek School Division. Middle Years studen",,2026-07-18T16:25:34.920048+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.pinecreeksd.mb.ca/parents/careers_and_technology_studies,,0,0,,115:https://www.pinecreeksd.mb.ca/parents/careers_and_technology_studies | 115:https://www.pinecreeksd.mb.ca/parents/careers_and_technology_studies/ | 60:https://www.pinecreeksd.mb.ca/employment,"[{""url"": ""https://www.pinecreeksd.mb.ca/parents/careers_and_technology_studies"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 115}, {""url"": ""https://www.pinecreeksd.mb.ca/employment"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 60}]",
3704,found.csv,3705,Q137365647,yes,https://cmhact.ca/,https://cmhact.ca/,https://cmhact.ca/,cmhact.ca,FOUND,https://cmhact.ca/get-involved/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:39:50.828278+00:00,https://cmhact.ca/get-involved/careers/,https://cmhact.ca/get-involved/careers/,200,Careers - CMHA Cochrane-Timiskaming,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Thinking of suicide? Please call 1-833-456-4566 toll free, or visit Talk Suicide Canada. 

CMHA Cochrane-Timiskaming

Find CMHA in your area
Donate
FR
Our Services
Resources
News
Careers
Who we are
Get Involved
Social Recreation Calendars
Search

You are currently on the:

CMHA National

Visit our provincial websites

Alberta
British Columbia
Manitoba
New Brunswick
Newfoundland and Labrador
Niagara
Nova Scotia
Ontario
Prince Edward Island
Quebec
Saskatchewan
Yukon
Careers

Home » Get Involved » Careers

Employees of the CMHA Cochrane-Timiskaming Branch are valuable members of a multi-disciplinary team which provides important services to individuals in our communities who live with serious mental illness and addictions concerns. 

CMHA-CT’s employment opportunities are posted below.  We also welcome applications for employment even though a vacancy may not exist.  As opportunities arise, we often reach out to qualified applicants to determine their continued availability and interest in employment with us.

CMHA-CT will ensure equality of opportunity for all individuals and will identify and remove artificial or systemic barriers to employment.

If you require accommodations in accordance with the Human Rights Code or the Accessibility for Ontarians With Disabilities Act to support your application for employment at CMHA-CT, please contact our Human Resources Department, and we will be happy to support you.

 
Current Employment Opportunities

Acronym definitions for posting",,2026-07-18T16:25:41.339228+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://cmhact.ca/get-involved/careers/,,0,0,,60:https://cmhact.ca/fr/participez/careers/ | 60:https://cmhact.ca/get-involved/careers/,"[{""url"": ""https://cmhact.ca/fr/participez/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
3715,found.csv,3716,Q137365678,yes,https://newleaf.ca/,https://newleaf.ca/,https://newleaf.ca/,newleaf.ca,FOUND,https://newleaf.ca/get-involved/,Work with us,80,,strong careers/jobs link text,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:41:17.046032+00:00,https://newleaf.ca/get-involved/,https://newleaf.ca/get-involved/,200,Get Involved – New Leaf Living and Learning Together Inc.,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
Open toolbar

Accessibility Tools

Increase Text
Decrease Text
Grayscale
High Contrast
Negative Contrast
Light Background
Links Underline
Readable Font
 Reset
Enter your search
Parlez-vous français ?
Donate
About
Get Involved
Accountability
New Leaf Life
Contact
Support New Leaf
Get Involved
Work with us

Working at New Leaf is an extraordinary experience.

Within an inclusive culture of caring, learning and growing, we work together to help supported people reach their potential and thrive.

We currently have employment opportunities for Direct Support Professional who are shift flexible with a passion for supporting individuals with developmental disabilities and complex needs.

Candidates must have a valid G driver’s license with no restrictions and be able to provide a vulnerable person’s check. If you have knowledge of developmental disabilities, mental illnesses, dual diagnosis and a post-secondary education in social services (DSW, SSW, PSW), we’d love to meet you!

Why Apply?
Be part of a strong and supportive professional team
Take advantage of excellent opportunities for growth
Build relationships with the people you support in a beautiful rural environment
Provide adults with meaningful experiences promoting their personal interest, growth and development
See why our staff love working at New Leaf!
Current Job Opportunities
We appreciate your interest in joining our team. At this time, we do not have any open positions. Future employment opportuniti",,2026-07-18T16:25:46.965246+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://newleaf.ca/get-involved/,,0,0,,60:https://newleaf.ca/category/employment-opportunite,"[{""url"": ""https://newleaf.ca/category/employment-opportunite"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 60}]",
3725,found.csv,3726,Q137365689,yes,https://vdacl.ca/,https://vdacl.ca/,https://vdacl.ca/,vdacl.ca,FOUND,https://vdacl.ca/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:42:47.859213+00:00,https://vdacl.ca/careers/,https://vdacl.ca/careers/,200,Careers - VDACL,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
Home
About Us
Our Mission
Our Vision
Our Philosophy
History
Leadership
Our Programs
Community Housing
Shared Living
Social Enterprise
Community Inclusion
Community Employment
News
Contact Us
FAQs
Donate
Careers
Recycling
ComVida
ShareVision
Log In
Check Out Our Available Positions. Don't Miss The opportunity to join Our team
Current Opportunities:
NONE FOR NOW
Canada Summer Jobs:
THERE ARE NO JOBS FOR THE MOMENT
We are looking for people for our Casual List!
SEE OUR GENERAL JOB DESCRIPTIONS BELOW:
Residential Worker
Community Support Worker
You Can Still Apply Using Our Employment Application Form
1
Personal
2
Qualifications
3
Records
4
Submit
Personal & Address Information
Role *
Select Role
Volunteer
Employee
Competition Number
 
Select Country
Canada
USA
Next Step

Feel free to call us during our working hours. Our team will be happy to assist you.

250-542-2374

ABOUT VL

Venture Living is a non-profit organization supporting individuals with developmental disabilities through residential, community inclusion, employment, and vocational services that promote independence, choice, and belonging..

QUICK LINKS
About Us
Our Programs
Contact
RESOURCES
Privacy Policy
Recycling
Donate
GET INVOLVED
Volunteer
Careers
News

© 2026 VDACL. All rights reserved.

Mon – Fri  ·  8:00 AM – 4:00 PM",,2026-07-18T16:25:56.022751+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://vdacl.ca/careers/,,0,0,,60:https://vdacl.ca/careers/#content,[],
3724,found.csv,3725,Q137365686,yes,https://thekettle.ca/,https://www.thekettle.ca/,https://www.thekettle.ca/,thekettle.ca,FOUND,https://www.thekettle.ca/join-our-team,Join Our Team,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:42:41.363921+00:00,https://www.thekettle.ca/join-our-team,https://www.thekettle.ca/join-our-team,200,Join our team — Support The Kettle,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","By using this website, you agree to our use of cookies. We use cookies to provide you with a great experience and to help our website run effectively.

MANAGE COOKIES
DECLINE
ACCEPT
SKIP TO CONTENT
Who We Are
What We Do
Why We Help
Join Our Team
Contact Us
Donate
Why join The Kettle Society?
The Kettle Society is looking for those that are passionate about mental health!  Those that want to make a positive difference in the lives of people living with mental illness, poverty, and homelessness.  Being leaders in the community of over 40 years, the vast services we provide are deeply impactful to the community.

Join our team!  The Kettle Society is seeking caring individuals who are passionate about mental health, and whose values align with ours:

We value safety.

We value a client-centered approach.

We value a non-judgmental, respectful and compassionate approach.

We value every person’s right to the dignity of having a home.

We value professional integrity and consistency.

Our competitive benefits include  (for those who qualify):

Extended Medical and Dental (employer-paid for Part and Full Time employees)

Life Insurance 

Long Term Disability 

Accidental Death and Dismemberment Insurance (AD&D)

Municipal Pension Plan (MPP) for those eligible 

24/7 Employee Family Assistance Program

Enhanced Disability Management Program for those eligible

Amazing time-off plans to promote work/life balance

On-going Training and Development; including:  Mental Health First Aid",,2026-07-18T16:25:59.509340+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.thekettle.ca/join-our-team,,0,0,,,[],
3735,found.csv,3736,Q137365704,yes,https://ccrw.org/,https://ccrw.org/,https://ccrw.org/,ccrw.org,FOUND,https://ccrw.org/join-us/,Career Opportunities,140,,strong careers/jobs link text; careers/jobs URL path,8,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:46:35.356116+00:00,https://ccrw.org/join-us/,https://ccrw.org/join-us/,200,Join Us | Canadian Council on Rehabilitation and Work,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Press Alt+1 for screen-reader mode, Alt+0 to cancel
Accessibility Screen-Reader Guide, Feedback, and Issue Reporting | New window
Be One of 50 Employers Shaping a More Accessible Workforce: In honour of CCRW’s 50th anniversary, make a commitment to disability confidence. 👉 Join the 50
Untapped Talent
Accountability
Career Management Portal
Contact Us
EN
FR
About Us
Employment Services
Disability Initiatives & Research
Updates
Resources
Donate
Search
Join Us
 Home Join Us
Discover opportunities to join us as we pave way to a fully inclusive nation because we believe that disability should never stand in the way of ambition. As an inclusive employer, we believe in providing employment opportunities for people with disabilities at CCRW as well as in all areas of work.

Creative. Innovative. Inclusive. Our team of inspired professionals work with a group of motivated clients and businesses to shift the landscape of employment for people with disabilities in Canada. 

We drive solutions-focused approaches from coast to coast, delivering hands-on programming in local communities and fostering inclusive business partnerships. As leaders influencing policy change from across Canada to the U.N., CCRW employees enjoy diversity and flexibility in their roles. Our welcoming culture recognizes the passion and optimism of our teams, and we know that a healthy work-life balance is key to personal and professional growth.

Our Values

To promote and support meaningful and equitable employmen",,2026-07-18T16:26:18.242014+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://ccrw.org/join-us/,,0,0,,150:https://ccrw.org/join-us/career-opportunities/ | 90:https://ccrw.org/join-us/ | 60:https://ccrw.org/employment-,"[{""url"": ""https://ccrw.org/join-us/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 150}, {""url"": ""https://ccrw.org/resources/employment-equity-act/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
3736,found.csv,3737,Q137365697,yes,https://horizonhousing.ab.ca/,https://onwardhomes.ca/,https://onwardhomes.ca/,onwardhomes.ca,FOUND,https://onwardhomes.ca/careers,Careers,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:46:41.795267+00:00,https://onwardhomes.ca/careers,https://onwardhomes.ca/careers,200,Careers — Onward Homes,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to Content
For Residents
Live With Us
In the Community
About Us
Get Involved
Search
Careers
Onward is a non-profit organization committed to housing people affordably. Our work is compelling and rewarding. Join our team!
About Onward
Onward offers a career that is meaningful

As one of the largest and fastest-growing not-for-profit affordable housing providers in the city, we house more than 3,000 people in our more than 30 buildings. 

As a member of our Onward team, you are making a very real and tangible difference in the lives of individuals - vulnerable people with limited resources to help themselves. We welcome individuals, families, seniors, Indigenous persons, newcomers to Canada, and others. We work with more than 60 social service agencies who refer and support our residents. To do this well takes an exceptional team of employees who value positive results, show leadership, and believe in the non-judgmental inclusion of others.

If this sounds like you, we invite you to consider joining us. We are always looking for great talent, please submit your resume or expression of interest to: joinus@onwardhomes.ca

Building services

The Building Services team at Onward plays a crucial role in ensuring the optimal functioning and upkeep of our properties.

Comprising skilled and dedicated professionals, this team is committed to maintaining the highest standards of safety and comfort across our diverse portfolio of residential properties. From routine inspections and",,2026-07-18T16:26:23.936225+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://onwardhomes.ca/careers,,0,0,,60:https://onwardhomes.ca/careers#page,[],
3740,found.csv,3741,Q137365715,yes,https://lcdspetrolia.ca/,https://lcdspetrolia.ca/,https://lcdspetrolia.ca/,lcdspetrolia.ca,FOUND,https://lcdspetrolia.ca/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,3,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:47:02.321675+00:00,https://lcdspetrolia.ca/careers/,https://lcdspetrolia.ca/careers/,200,Careers – Lambton County Developmental Services – LCDS,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","About
Services
Social Enterprise
Success Stories
Get Involved
Careers
News
 Donate
Are you looking for work that has meaning?

Join LCDS and make a meaningful impact in our Lambton County community. We offer rewarding career opportunities that foster professional growth while empowering people with developmental disabilities.

Explore our openings below and become part of a dedicated, compassionate team committed to making a difference.

Learn More About LCDS
Career Opportunities
No Current Job Openings.

Sign up to the LCDS newsletter to get the latest updates.

Send
Pages
Home
About
Services
Success Stories
Get Involved
Career
Contact
Policies & Plans
Accessibility Information
Complaints Policy
LCDS Financial Statements
Privacy Policy
CARF Accreditation Report 2025
LCDS Risk Management Plan
BPS Directives
Lambton County Developmental Services
339 Centre Street
Petrolia, ON N0N 1R0
519-882-0933
519-882-3386
administration@lcds.on.ca

Copyright © 2025 Lambton County Developmental Services. All rights reserved.",,2026-07-18T16:26:30.473911+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://lcdspetrolia.ca/careers/,,0,0,,60:https://lcdspetrolia.ca/careers/,[],
3743,found.csv,3744,Q137365707,yes,https://pdscl.org/,https://pdscl.org/,https://pdscl.org/,pdscl.org,FOUND,https://pdscl.org/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:47:07.787331+00:00,https://pdscl.org/careers/,https://pdscl.org/careers/,200,Careers,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","About Us
Assisted Living
Housing Services
Community Living
Careers
Resources
JOIN OUR TEAM

""The dedication of the exceptionally enthusiastic staff members to the organization's mission is evident in their positive interactions with each other, participants, and participants' families and in stakeholder's feedback""  - CARF Accreditation Report 

 +1 (250)490-0200 ext 230 
HR@PDSCL.ORG
OPEN POSTINGS:
Transition House Worker Casual


Casual



Support/Activity/School Aged Child Worker Float 


Temporary Full Time Position
Hours: 40hrs/weekly Mon-Fri betwen hours of 7:30am-6:00pm
A floater position will be assigned a specific number of hours but will have a variable schedule working between Staffed Living,Outreach, Host Agency, Day Services, Community Inclusion, & PALS, Youth Services programming.

Residence Worker Casual



Casual




Job Title

Description

Why Join us?
Wage Grid

PDSCL follows the Community Social Services Employers Association (CSSEA) BC wage grid. 

LEARN MORE
Benefits

For Part-Time and Full-Time roles, PDSCL provides an excellent benefit package. 

LEARN MORE
Municipal Pension

Employees take part in the Municipal Pension Plan. Eligibility is dependent on employment status. 

LEARN MORE
INTERESTED? WANT TO LEARN MORE ABOUT WORKING WITH US?
Contact us

HR@PDSCL.ORG

PHONE: 250-490-0200 EXT 230
FAX: 250-492-1091

 1(250) 493-0312
 admin@pdscl.org",,2026-07-18T16:26:37.586005+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://pdscl.org/careers/,,0,0,,60:https://pdscl.org/careers/,[],
3751,found.csv,3752,Q137365709,yes,https://cfns-fcne.ca/,https://cfns.ca/,https://cfns.ca/,cfns.ca,FOUND,https://cfns.ca/careers/,Career Opportunities,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:47:59.244387+00:00,https://cfns.ca/careers/,https://cfns.ca/careers/,200,Career Opportunities – Community Foundation of Nova Scotia,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Newsletter Sign Up
Français
Facebook-f
 
Linkedin-in
Home
About
Our Funds
Resources
News
Contact Us
Donate
Career Opportunities

At the Community Foundation of Nova Scotia, our work helps Nova Scotians turn their generosity into lasting community impact. Every member of our team plays a part in making that happen. Join us and help build stronger, more resilient communities across the province.

Current Opportunity:

We currently do not have any open positions available. Please visit this page again for future opportunities.

Search
Facebook-f
 
Linkedin-in
Overview
Browse Our Funds
Resources
Donors
Advisors
News & Events
About
About CFNS
Contact Us
Sign up for our newsletter

By subscribing to our newsletter, you consent to receive email updates and communications from the Community Foundation of Nova Scotia.

Sign Up

© The Community Foundation of Nova Scotia Society
Charitable Registration Number: 87038 9368 RR0001",,2026-07-18T16:26:47.973592+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://cfns.ca/careers/,,0,0,,150:https://cfns.ca/careers/,[],
3752,found.csv,3753,Q137365761,yes,https://umbrellafamily.com/,https://www.umbrellafamily.com/,https://www.umbrellafamily.com/,umbrellafamily.com,FOUND,https://www.umbrellafamily.com/company/careers/,Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:48:02.438046+00:00,https://www.umbrellafamily.com/company/careers/,https://www.umbrellafamily.com/company/careers/,200,Careers - Umbrella Family and Child Centres of Hamilton,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip Nav
Programs
Locations
Family Resources
Company
Request CareEmployee Portal
Join an Award-Winning Team at Umbrella Family and Child Centres of Hamilton

Umbrella Family and Child Centres of Hamilton is proud to be recognized as a Great Place to Work® for a third year in a row. This achievement is especially meaningful because it is based entirely on feedback from our employees and reflects the supportive, inclusive, and inspiring workplace culture we’ve built together.

As the only licensed non-profit child care provider in Hamilton, Ontario, to receive this certification for three consecutive years, we know firsthand that exceptional care for children begins with exceptional support for educators and staff.

At Umbrella Family, our people are at the heart of everything we do. Across 27 locations in the greater Hamilton area, our teams create nurturing, play-based learning environments where children – and educators – can thrive. We are committed to providing responsive, accessible, and inclusive child care programs for infants, toddlers, preschoolers, and school-aged children.

When you join Umbrella Family, you become part of a team that values:
Professional growth through ongoing training, mentorship, leadership development, and career advancement opportunities across multiple locations.
A collaborative, inclusive, and respectful workplace culture where teams work together to support one another, children, and families every day.
A shared commitment to living our miss",,2026-07-18T16:27:07.546659+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.umbrellafamily.com/company/careers/,,0,0,,70:https://marketing.umbrellafamily.com/company/careers/ | 60:https://www.umbrellafamily.com/company/careers/#content | 60:https://www.umbrellafamily.com/company/careers/job-po,"[{""url"": ""https://marketing.umbrellafamily.com/company/careers/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 70}, {""url"": ""https://www.umbrellafamily.com/company/careers/job-po"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
3765,found.csv,3766,Q137365802,yes,https://cintl.org/,https://cintl.org/,https://cintl.org/,cintl.org,FOUND,https://cintl.org/who-we-are/careers/,Careers Careers,140,,strong careers/jobs link text; careers/jobs URL path,1,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:49:23.703465+00:00,https://cintl.org/who-we-are/careers/,https://cintl.org/who-we-are/careers/,200,Careers - Crossroads International,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","Skip to content
TWITTER
FACEBOOK
LINKEDIN
YOUTUBE
INSTAGRAM
 SEARCH
CONTACT US
FRANÇAIS
WHO WE ARE 
OUR WORK 
NEWS 
VOLUNTEER
DONATE
CAREERS
Take part in a movement committed to eradicating poverty and advancing women’s and girls’ rights across the globe. Crossroads International staff are committed professionals dedicated to working as equals with our partners overseas and in Canada to achieve a more just and equitable world.

 

CURRENT POSTINGS – CANADA

Please check again in the near future for any new postings. In the meantime, learn more about overseas volunteering and what you can do in Canada to create a more just and equitable world. Take a look at our current volunteer job postings.

INTERNSHIP OPPORTUNITIES

We invite you to apply for our internship program, where we offer a dynamic and educational experience. Join us in fostering innovation and diversity as we work together toward achieving our vision at Crossroads International. Our unpaid internship opportunities require candidates to enrolled in a post-secondary program that incorporates an internship as part of a requirement to complete the program. If this resonates with you and an experience that you are interested in, please email us at rh_hr@cintl.org for any inquiries about an opportunity.

ARTIFICIAL INTELLIGENCE (AI) USE IN RECRUITMENT AT CROSSROADS

Crossroads supports the responsible use of AI for preparing application materials but does not permit its use during interviews or written tests. Our recru",,2026-07-18T16:27:32.781114+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://cintl.org/who-we-are/careers/,,0,0,,60:https://cintl.org/who-we-are/careers/#content | 60:https://cintl.org/who-we-are/careers/human-re | 60:https://cintl.org/who-we-are/careers/human-resources-intern/,"[{""url"": ""https://cintl.org/who-we-are/careers/human-re"", ""result"": ""needs_manual_review"", ""ats"": """", ""score"": 60}, {""url"": ""https://cintl.org/who-we-are/careers/human-resources-intern/"", ""result"": ""confirmed_career_landing_unresolved"", ""ats"": """", ""score"": 60}]",
3775,found.csv,3776,Q137365813,yes,https://hvh.ca/,https://www.hvh.ca/,https://www.hvh.ca/,hvh.ca,FOUND,https://www.hvh.ca/join-us,CAREERS,140,,strong careers/jobs link text; careers/jobs URL path,2,likely_employer_career_page,Career-related link text or URL path,,validate_page_and_extract_jobs,career_validation,,,,,unreviewed,,2026-07-17,2026-07-18T00:50:10.510791+00:00,https://www.hvh.ca/join-us,https://www.hvh.ca/join-us,200,JOIN US,,0,0,,probable_career_page_needs_review,"Career language detected, but job state is unclear","HOME
ABOUT
OUR COMMUNITY
OUR PEOPLE
RESIDENTS
FACILITY
SERVICES
ACTIVITIES
NEWS & EVENTS
CALENDAR
NEWSLETTER
JOIN US
VOLUNTEER
CAREERS
RESOURCES
INTERNAL RESOURCES
ETHICS
EXTERNAL RESOURCES
POLICIES
PHOTO GALLERY
CONTACT
OFFICE HOURS
Mon - Fri
8:30 am - 4:30 pm
Sat - Sun
Closed

The facility doors are locked between 7:30 pm and 9 am. To visit after 7:30pm, please call the Floor 1 supervisor at (902) 521-9496 for entry or ring the doorbell. We do request that visitors are respectful of residents who prefer an early bedtime. 


VISITING HOURS




9:30 am – 7:30 pm

View our recent newsletters 
View our calendar 
CONTACT 
JOIN US
VOLUNTEER
CAREERS
CURRENT OPENINGS
VOLUNTEER
Volunteers are valued members of our growing health care team linking us with the community, offering a broad spectrum of opportunities and meaningful experience. Orientation, facility tours and appropriate work placement is offered to all new volunteers. We proudly support the St. John Ambulance Dog Therapy Program, intergenerational programs, group and individual interaction, as well as volunteer opportunities in several departments' facility wide. 


For additional information on volunteering please call Meghan Walsh, Director of Recreation & Volunteer Services at 634-8836, ext. 244.
Careers
Why work at Harbour View Haven?


There are many reasons as to why Harbour View Haven is such a great place to work. Working in the health-care industry is a rewarding career choice with endless opportunities. By becom",,2026-07-18T16:27:33.817660+00:00,confirmed_career_landing_unresolved,Valid career landing page; downstream job source not resolved,https://www.hvh.ca/join-us,,0,0,,,[],
